,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
3272,43,0,24,0,18,30,27,23,35,2
3273,0,0,8,0,21,17,28,37,20,0
3274,25,1,21,0,7,2,22,8,4,1
3275,11,0,11,0,3,50,7,29,4,1
3276,21,11,15,0,5,2,46,12,4,1
3277,40,1,30,13,44,2,30,13,4,1
3278,5,0,1,6,31,2,46,85,30,1
3279,1,0,15,0,1,53,14,5,1,0
3280,1,11,12,12,17,2,8,27,4,1
3281,4,0,13,0,5,12,7,3,2,1
3282,3,0,10,3,4,29,22,17,4,1
3283,8,0,13,0,3,28,22,29,2,1
3284,21,9,13,0,5,2,6,3,4,1
3285,21,6,13,0,5,29,10,3,4,1
3286,6,12,24,0,8,44,26,24,2,1
3287,1,1,15,0,8,1,14,38,3,0
3288,4,0,12,8,3,19,35,46,4,1
3289,12,4,5,8,2,2,7,29,4,1
3290,0,0,7,5,4,2,34,4,4,1
3291,4,6,11,0,3,17,11,29,4,1
3292,1,0,27,0,29,16,11,64,29,0
3293,5,0,21,0,14,25,4,39,11,1
3294,5,0,16,10,6,2,44,37,4,1
3295,12,11,21,0,2,2,39,73,4,1
3296,5,0,3,0,13,26,4,57,12,1
3297,21,0,16,0,5,26,43,10,4,1
3298,5,0,3,5,6,2,14,21,2,1
3299,6,0,11,7,7,54,39,30,4,1
3300,12,9,0,0,2,0,17,17,4,1
3301,0,0,11,0,25,53,12,48,25,0
3302,6,0,14,0,7,26,2,22,4,1
3303,9,0,17,0,8,27,4,1,2,1
3304,5,4,33,0,13,3,10,39,12,1
3305,1,0,27,0,1,10,11,2,1,0
3306,8,0,28,0,3,37,52,24,2,1
3307,1,0,11,0,24,16,29,92,22,0
3308,4,0,33,0,5,2,8,7,2,1
3309,15,12,21,0,2,53,20,73,2,1
3310,1,0,15,0,3,57,14,33,5,0
3311,13,0,5,13,43,2,23,65,37,2
3312,0,5,10,5,4,2,39,17,4,1
3313,0,9,11,0,13,31,12,35,18,0
3314,0,3,3,0,4,2,49,87,4,1
3315,7,0,0,14,8,19,10,3,4,1
3316,22,0,10,0,1,2,7,29,4,1
3317,15,4,3,0,2,56,34,30,2,1
3318,0,0,8,0,29,12,28,55,29,0
3319,1,6,10,0,4,38,20,17,2,1
3320,5,0,1,13,23,2,46,61,10,1
3321,1,0,9,0,8,26,1,18,3,0
3322,6,12,4,0,8,55,11,31,2,1
3323,5,0,0,12,13,4,16,33,12,1
3324,4,0,3,12,5,5,10,2,2,1
3325,5,0,15,15,9,9,42,6,1,1
3326,5,0,13,11,23,2,2,46,10,1
3327,1,12,9,0,9,2,1,48,24,0
3328,7,0,8,0,8,50,8,8,4,1
3329,0,0,27,1,29,2,6,64,29,0
3330,6,0,13,0,8,59,25,17,2,1
3331,4,0,0,0,3,58,14,2,4,1
3332,0,0,40,32,26,38,47,80,7,0
3333,5,0,31,0,10,17,43,84,23,1
3334,1,0,3,0,21,39,28,50,20,0
3335,2,3,8,5,2,2,34,23,4,1
3336,5,41,31,0,6,2,43,66,4,1
3337,5,1,8,2,29,26,14,55,16,1
3338,10,0,17,0,2,42,1,22,4,1
3339,8,0,10,7,3,5,4,5,2,1
3340,1,9,15,0,4,35,1,11,2,1
3341,1,1,35,0,5,31,18,12,23,0
3342,7,6,7,0,3,12,1,11,2,1
3343,6,0,8,15,7,26,17,17,4,1
3344,5,12,15,8,14,2,42,42,11,1
3345,8,11,4,0,8,57,2,31,4,1
3346,1,0,0,10,38,51,0,49,52,0
3347,0,0,35,0,1,7,18,13,1,0
3348,5,0,16,4,30,2,44,40,5,1
3349,1,0,4,0,4,24,3,4,2,1
3350,12,0,4,0,2,45,22,27,4,1
3351,5,0,4,0,31,57,16,66,30,1
3352,41,0,31,0,35,20,27,29,21,2
3353,21,0,13,0,5,2,10,3,4,1
3354,6,0,21,15,7,2,8,8,4,1
3355,0,0,11,8,32,2,29,84,51,0
3356,5,0,16,0,23,31,44,55,10,1
3357,7,1,3,8,8,2,7,29,4,1
3358,5,0,22,8,6,19,32,15,4,1
3359,14,42,29,0,40,7,3,5,23,3
3360,7,0,27,10,8,2,21,46,4,1
3361,31,0,17,0,29,50,23,0,33,2
3362,0,0,0,0,27,19,3,93,36,0
3363,5,0,8,0,12,34,18,16,9,1
3364,9,0,5,0,7,42,1,31,4,1
3365,4,0,16,0,5,1,59,10,2,1
3366,5,11,12,15,37,2,15,51,28,1
3367,5,0,13,2,23,54,2,46,10,1
3368,4,0,8,0,5,20,6,22,2,1
3369,25,10,21,0,7,2,22,8,4,1
3370,21,0,24,5,9,2,59,66,1,1
3371,8,0,3,3,3,18,7,3,2,1
3372,5,0,11,0,34,8,14,85,34,1
3373,5,0,3,10,29,19,18,67,16,1
3374,5,0,25,0,23,54,10,13,10,1
3375,12,5,3,0,2,9,25,30,4,1
3376,41,9,31,7,35,2,27,29,21,2
3377,8,0,11,10,3,2,8,29,2,1
3378,3,0,11,5,4,50,0,74,4,1
3379,1,0,21,3,26,39,49,85,7,0
3380,3,0,7,0,4,47,25,23,4,1
3381,0,0,1,0,8,41,14,35,3,0
3382,0,0,3,3,25,16,28,77,25,0
3383,5,0,15,5,9,29,42,6,1,1
3384,5,0,11,0,12,41,1,70,9,1
3385,22,10,3,6,1,2,34,4,4,1
3386,1,0,35,0,8,0,18,57,3,0
3387,25,0,0,11,7,2,8,29,4,1
3388,5,0,11,0,11,29,14,14,7,1
3389,2,4,11,1,2,2,31,4,2,1
3390,9,11,21,0,8,37,7,7,2,1
3391,5,0,11,13,6,3,2,47,2,1
3392,4,12,11,0,3,17,11,7,4,1
3393,12,0,4,0,2,14,22,27,4,1
3394,41,10,31,13,35,2,27,29,21,2
3395,7,8,13,1,8,2,39,17,4,1
3396,12,0,5,0,7,56,11,31,2,1
3397,22,0,32,0,1,2,10,22,4,1
3398,24,3,11,15,5,2,2,22,4,1
3399,15,0,11,0,2,35,3,4,2,1
3400,5,0,21,0,9,18,4,13,2,1
3401,6,1,5,0,7,37,10,31,4,1
3402,5,0,21,0,30,34,4,16,5,1
3403,3,0,7,0,4,50,25,4,4,1
3404,4,0,4,10,3,40,14,47,4,1
3405,0,0,8,0,37,1,28,75,43,0
3406,25,6,29,0,7,2,46,20,4,1
3407,5,0,1,6,10,2,46,55,23,1
3408,5,0,21,0,25,57,4,62,24,1
3409,8,0,18,0,3,5,13,13,2,1
3410,5,8,21,4,6,7,4,1,4,1
3411,1,12,1,13,7,2,1,19,12,0
3412,19,1,19,0,5,2,43,37,2,1
3413,5,0,3,13,5,14,18,47,4,1
3414,21,0,3,0,5,2,18,47,4,1
3415,1,0,15,0,2,15,14,46,11,0
3416,5,0,13,7,13,2,2,19,12,1
3417,5,0,11,0,9,53,1,21,2,1
3418,7,0,0,9,3,25,6,22,2,1
3419,9,0,21,0,8,6,7,7,2,1
3420,5,0,21,6,9,8,4,13,2,1
3421,12,12,18,0,7,52,10,47,2,1
3422,12,0,17,0,2,15,2,22,4,1
3423,5,0,15,4,23,2,42,66,10,1
3424,5,1,13,0,6,35,2,2,2,1
3425,0,0,3,0,36,41,28,61,45,0
3426,7,0,14,14,8,54,14,47,4,1
3427,18,1,2,0,19,1,23,34,17,2
3428,5,0,11,0,5,36,2,31,4,1
3429,9,0,10,5,8,2,1,11,2,1
3430,1,0,9,0,7,59,1,39,12,0
3431,3,10,10,0,4,19,17,17,4,1
3432,1,0,22,0,4,1,41,38,2,1
3433,3,10,10,0,4,26,22,17,4,1
3434,9,0,14,0,7,17,1,22,4,1
3435,0,0,7,14,20,2,31,71,17,0
3436,39,4,2,0,21,2,24,79,48,2
3437,6,0,0,11,7,27,7,29,4,1
3438,1,8,10,0,17,2,39,30,4,1
3439,0,0,11,4,25,2,29,52,25,0
3440,8,8,5,0,3,51,14,21,2,1
3441,6,10,5,0,8,28,10,2,2,1
3442,9,0,8,15,8,1,22,8,2,1
3443,4,0,7,3,5,28,18,1,2,1
3444,21,1,8,0,5,2,1,22,4,1
3445,5,0,11,0,9,28,1,21,1,1
3446,8,0,21,10,3,8,6,22,2,1
3447,8,1,33,5,3,62,17,8,2,1
3448,5,0,21,0,19,8,4,32,21,1
3449,5,0,3,0,13,2,18,57,3,1
3450,7,0,0,10,3,32,6,22,2,1
3451,1,12,0,0,41,7,0,26,59,0
3452,4,0,13,0,5,24,7,3,2,1
3453,11,0,18,7,3,2,16,13,4,1
3454,46,0,10,0,0,52,24,49,47,2
3455,5,0,13,10,13,7,2,19,3,1
3456,5,0,29,10,6,2,44,50,2,1
3457,46,0,18,7,34,29,23,64,50,2
3458,4,3,11,0,3,10,11,7,4,1
3459,4,12,33,0,5,4,8,7,2,1
3460,5,0,33,0,6,48,6,22,2,1
3461,6,10,13,0,7,9,25,23,4,1
3462,4,0,21,0,3,22,2,22,4,1
3463,0,0,11,0,13,33,29,18,18,0
3464,21,1,4,12,5,4,13,21,4,1
3465,9,1,10,0,7,30,14,2,4,1
3466,5,0,23,10,25,25,55,68,24,1
3467,6,0,18,15,7,1,14,47,4,1
3468,5,0,0,0,23,32,16,38,10,1
3469,5,1,8,6,9,7,14,5,1,1
3470,0,0,11,0,37,1,12,15,43,0
3471,0,0,8,0,25,26,28,77,25,0
3472,22,0,4,15,1,2,20,30,4,1
3473,4,0,33,0,5,1,8,7,2,1
3474,9,0,0,0,7,0,7,8,4,1
3475,7,3,7,0,8,17,1,22,4,1
3476,5,0,21,10,5,47,4,47,4,1
3477,25,1,9,0,7,2,35,39,4,1
3478,0,11,28,9,7,2,4,35,10,0
3479,5,0,3,0,12,27,14,24,9,1
3480,1,0,9,5,4,27,1,47,2,1
3481,7,12,11,0,8,58,22,27,4,1
3482,0,0,15,0,2,6,14,46,11,0
3483,0,0,1,10,2,2,14,43,11,0
3484,5,0,15,15,10,3,42,67,23,1
3485,46,0,10,0,26,22,23,68,40,2
3486,23,0,10,0,17,2,31,23,2,1
3487,5,0,23,2,10,2,33,34,8,1
3488,4,0,0,11,5,18,1,11,2,1
3489,5,0,23,0,6,1,55,61,2,1
3490,5,0,11,8,6,34,1,47,4,1
3491,5,0,11,11,9,8,14,1,2,1
3492,0,1,11,12,25,35,29,52,25,0
3493,4,11,0,0,5,38,14,21,2,1
3494,5,0,21,0,5,47,4,47,4,1
3495,9,6,11,0,8,2,39,27,2,1
3496,4,0,13,0,3,29,8,8,4,1
3497,5,8,11,0,20,12,14,36,39,1
3498,3,0,10,10,4,19,22,17,4,1
3499,8,8,0,3,8,49,6,3,4,1
3500,7,3,11,9,8,27,22,27,4,1
3501,0,12,7,15,4,2,34,23,4,1
3502,9,0,3,0,8,5,8,29,2,1
3503,4,10,3,0,3,16,10,31,4,1
3504,3,0,10,0,4,34,22,17,4,1
3505,9,9,10,0,8,4,1,11,2,1
3506,8,12,4,0,3,2,2,47,2,1
3507,22,10,11,0,1,2,0,87,4,1
3508,12,0,11,0,7,55,20,73,2,1
3509,5,0,1,0,23,59,46,61,10,1
3510,12,0,11,0,2,30,34,4,4,1
3511,2,3,32,0,2,2,14,11,4,1
3512,8,1,3,0,3,35,7,3,2,1
3513,10,0,17,0,7,4,2,47,2,1
3514,5,0,11,0,31,27,1,6,30,1
3515,12,12,17,0,7,2,1,11,2,1
3516,5,0,3,0,5,45,14,2,4,1
3517,0,0,7,0,16,37,31,99,33,0
3518,12,0,18,15,2,29,10,31,4,1
3519,1,0,35,0,8,8,18,57,3,0
3520,6,0,3,0,8,24,8,29,2,1
3521,15,1,17,0,2,39,6,22,2,1
3522,5,0,8,15,31,27,14,62,30,1
3523,1,0,1,10,1,4,1,1,1,0
3524,5,0,13,0,30,23,2,35,5,1
3525,5,0,25,0,23,19,10,13,10,1
3526,21,0,10,0,5,14,35,43,4,1
3527,5,0,13,0,25,26,2,52,24,1
3528,6,0,17,3,7,2,18,11,4,1
3529,5,0,3,10,6,42,14,21,2,1
3530,5,0,13,12,9,34,2,11,2,1
3531,8,0,11,0,3,31,8,7,2,1
3532,4,4,3,0,3,14,2,31,4,1
3533,8,0,3,0,3,25,11,31,2,1
3534,8,4,10,1,3,18,18,1,2,1
3535,8,10,14,0,3,2,18,1,2,1
3536,5,0,23,0,10,39,55,34,8,1
3537,8,8,28,0,8,23,52,33,4,1
3538,9,0,12,0,7,30,13,21,4,1
3539,7,8,3,0,8,2,7,29,4,1
3540,10,0,11,10,7,2,20,30,2,1
3541,5,0,11,0,14,53,1,13,11,1
3542,29,6,10,0,38,2,24,56,26,2
3543,20,0,18,0,22,14,34,4,4,1
3544,5,0,16,3,6,2,44,37,4,1
3545,20,0,10,8,22,46,34,44,4,1
3546,5,4,21,0,12,27,4,12,9,1
3547,4,0,22,0,3,50,55,10,4,1
3548,5,0,3,8,21,1,18,50,35,1
3549,5,0,4,0,10,52,16,6,23,1
3550,32,0,0,14,28,2,23,58,31,2
3551,5,9,21,0,37,39,4,41,28,1
3552,0,0,27,0,21,25,6,60,20,0
3553,5,0,7,0,29,3,30,85,16,1
3554,1,9,9,0,3,0,2,57,5,0
3555,7,0,4,0,8,40,10,31,4,1
3556,8,9,5,0,3,2,18,21,2,1
3557,4,0,21,0,5,62,2,47,2,1
3558,1,12,9,0,17,34,2,22,4,1
3559,12,12,8,0,2,0,20,23,4,1
3560,16,0,5,0,46,54,23,105,61,2
3561,21,12,7,0,5,0,16,1,4,1
3562,0,6,1,0,4,2,14,11,2,1
3563,1,12,10,3,17,26,39,30,4,1
3564,16,0,5,0,11,26,23,26,57,2
3565,5,0,7,3,6,8,16,13,2,1
3566,3,0,10,3,4,9,22,17,4,1
3567,2,3,17,0,2,2,2,22,4,1
3568,0,0,9,10,3,20,1,57,5,0
3569,15,12,0,0,1,40,20,23,4,1
3570,5,0,13,3,23,2,2,43,10,1
3571,5,0,7,14,6,2,30,13,4,1
3572,5,0,37,0,10,3,33,51,23,1
3573,5,0,11,0,11,35,14,14,7,1
3574,2,10,3,0,2,2,20,30,4,1
3575,5,0,16,0,12,33,44,51,9,1
3576,5,11,13,0,6,2,1,2,4,1
3577,0,4,10,0,17,57,25,23,4,1
3578,46,0,10,0,34,52,24,64,50,2
3579,8,0,9,10,8,48,41,18,4,1
3580,1,12,35,0,7,0,18,18,12,0
3581,12,4,5,0,7,43,7,3,2,1
3582,0,0,27,0,13,56,11,42,18,0
3583,13,0,7,0,39,39,23,82,58,2
3584,46,0,10,10,0,38,24,49,47,2
3585,15,10,10,0,1,49,7,8,4,1
3586,5,0,4,0,13,12,16,70,12,1
3587,11,9,11,3,3,2,7,7,2,1
3588,1,10,35,13,7,18,18,18,12,0
3589,12,0,2,11,7,44,1,11,2,1
3590,15,0,4,3,2,12,39,27,2,1
3591,1,0,3,0,17,2,28,74,4,1
3592,5,0,11,0,19,14,1,81,21,1
3593,2,11,21,0,2,2,25,73,2,1
3594,5,0,16,0,23,30,43,32,10,1
3595,18,0,17,0,19,14,24,34,17,2
3596,5,0,4,0,6,54,16,13,2,1
3597,9,8,0,0,8,3,11,3,2,1
3598,4,0,0,0,5,1,1,11,2,1
3599,9,8,3,0,7,49,22,17,4,1
3600,5,0,7,5,9,0,30,19,1,1
3601,4,0,0,4,3,2,1,2,4,1
3602,7,9,11,10,8,26,22,27,4,1
3603,5,6,23,0,30,26,33,63,5,1
3604,0,0,11,0,26,43,29,67,7,0
3605,15,0,14,0,2,4,8,7,2,1
3606,25,0,8,8,7,2,39,17,4,1
3607,1,0,11,0,41,30,29,53,59,0
3608,37,0,5,2,17,2,31,44,4,1
3609,7,0,5,15,8,29,14,47,4,1
3610,6,0,5,0,7,58,2,31,4,1
3611,1,0,11,0,31,2,12,62,34,0
3612,37,0,12,5,17,2,22,27,4,1
3613,20,0,18,0,22,16,34,4,4,1
3614,22,8,10,0,4,11,22,17,4,1
3615,3,12,10,0,4,50,17,17,4,1
3616,29,0,10,10,33,2,23,54,27,2
3617,0,0,11,0,23,11,29,46,35,0
3618,7,3,13,0,8,9,17,17,4,1
3619,8,0,10,0,8,49,4,11,4,1
3620,0,0,13,10,41,8,29,56,48,0
3621,46,0,10,0,34,14,24,64,50,2
3622,8,0,2,0,3,20,30,46,2,1
3623,25,3,8,0,7,2,39,17,4,1
3624,15,1,11,0,2,31,31,4,2,1
3625,5,0,23,0,12,45,55,60,9,1
3626,23,8,10,0,17,37,34,30,2,1
3627,5,0,0,4,12,30,13,52,9,1
3628,8,12,7,3,3,2,1,11,2,1
3629,58,8,19,0,44,2,13,5,4,1
3630,31,0,17,14,26,2,23,94,40,2
3631,5,0,16,4,6,2,44,37,4,1
3632,0,11,0,0,41,5,3,26,48,0
3633,0,0,11,0,13,1,29,18,18,0
3634,5,0,1,13,30,2,46,75,5,1
3635,5,0,3,0,23,81,4,18,10,1
3636,0,0,8,2,13,2,28,35,18,0
3637,42,12,19,0,40,27,21,43,4,1
3638,5,0,33,0,23,63,10,13,10,1
3639,12,0,18,14,2,27,10,31,4,1
3640,5,0,9,0,36,41,45,60,41,1
3641,0,6,21,1,4,2,0,9,2,1
3642,15,0,8,0,1,2,31,9,4,1
3643,5,0,9,3,36,42,45,60,41,1
3644,4,0,22,0,3,26,55,10,4,1
3645,1,3,15,11,1,2,1,5,1,0
3646,5,0,7,0,19,49,30,63,21,1
3647,0,9,20,0,4,2,10,22,2,1
3648,25,8,8,0,7,2,39,17,4,1
3649,5,10,7,5,9,2,16,39,1,1
3650,25,11,2,0,7,2,18,11,4,1
3651,5,6,3,0,6,2,4,21,4,1
3652,5,8,12,0,21,26,15,40,18,1
3653,5,0,3,0,21,42,18,50,18,1
3654,4,6,3,0,5,53,10,2,2,1
3655,1,0,11,33,34,2,29,85,39,0
3656,5,0,31,12,12,3,43,60,9,1
3657,2,0,29,15,2,1,52,24,2,1
3658,8,0,10,11,3,37,4,5,2,1
3659,8,0,11,0,3,6,8,7,2,1
3660,14,0,10,11,33,50,40,72,42,2
3661,5,0,7,0,26,59,21,34,25,1
3662,11,4,10,0,3,2,13,1,4,1
3663,3,0,17,0,4,14,7,27,4,1
3664,11,10,22,0,3,2,33,10,4,1
3665,0,0,20,0,7,35,6,13,10,0
3666,0,0,3,0,12,47,28,24,21,0
3667,24,1,11,0,5,2,2,22,4,1
3668,16,0,5,10,43,4,23,65,37,2
3669,22,0,17,0,1,2,11,7,4,1
3670,15,0,10,12,2,62,7,3,2,1
3671,9,0,4,14,8,2,6,31,2,1
3672,24,0,8,8,5,2,2,22,4,1
3673,16,4,5,5,28,16,40,54,27,2
3674,0,0,11,0,11,31,29,93,56,0
3675,7,0,13,3,8,2,17,17,4,1
3676,1,10,35,13,4,40,18,1,2,1
3677,9,1,0,0,7,47,11,29,4,1
3678,8,11,13,0,3,12,22,29,2,1
3679,8,0,0,7,8,11,10,3,4,1
3680,9,1,10,5,8,4,14,11,2,1
3681,11,0,8,4,3,2,11,3,4,1
3682,11,8,8,0,3,2,11,3,2,1
3683,25,1,0,0,7,2,8,29,4,1
3684,46,0,10,0,34,11,24,64,50,2
3685,24,9,10,0,5,2,35,46,4,1
3686,5,0,13,0,12,9,1,33,9,1
3687,5,0,11,0,41,50,14,102,38,1
3688,8,11,14,0,3,2,18,1,2,1
3689,15,8,7,0,2,75,17,8,2,1
3690,9,0,13,0,7,15,25,23,4,1
3691,5,5,0,0,6,2,13,5,4,1
3692,0,0,35,11,2,2,18,39,11,0
3693,1,0,9,19,8,37,2,18,3,0
3694,1,0,15,0,8,13,14,38,3,0
3695,0,0,4,8,24,39,3,53,22,0
3696,5,1,13,0,12,2,2,33,9,1
3697,2,3,7,0,2,2,17,27,2,1
3698,0,5,42,5,29,2,61,15,29,0
3699,5,12,3,0,26,2,18,79,25,1
3700,4,0,3,2,3,13,2,31,4,1
3701,21,8,29,0,5,2,44,61,4,1
3702,7,8,15,13,8,50,15,38,4,1
3703,15,4,11,0,1,23,3,87,4,1
3704,38,0,22,5,35,2,27,31,16,2
3705,0,0,11,1,4,2,12,74,4,1
3706,0,0,8,0,10,15,28,20,6,0
3707,5,0,21,15,12,31,4,12,9,1
3708,21,0,12,0,21,2,41,40,18,1
3709,0,11,0,0,34,46,0,34,38,0
3710,12,0,3,0,2,49,39,30,4,1
3711,4,0,33,0,3,50,8,8,4,1
3712,9,12,11,0,8,2,17,27,4,1
3713,0,0,9,10,1,12,1,1,1,0
3714,0,0,11,0,26,9,29,67,7,0
3715,5,0,15,0,6,48,46,20,2,1
3716,0,0,0,1,4,82,3,44,2,1
3717,9,0,5,10,8,2,1,47,4,1
3718,4,10,8,0,3,26,6,3,4,1
3719,1,0,0,0,32,5,0,64,51,0
3720,10,3,10,0,7,2,6,22,2,1
3721,1,0,0,0,0,2,0,68,0,0
3722,2,0,5,0,2,2,22,29,2,1
3723,0,0,27,0,6,37,6,70,8,0
3724,6,6,13,2,7,2,25,30,4,1
3725,5,0,8,10,31,1,14,62,30,1
3726,0,6,11,0,9,2,12,1,24,0
3727,1,12,0,0,0,28,0,0,0,0
3728,1,0,11,0,7,26,12,73,12,0
3729,1,12,17,0,4,8,17,27,2,1
3730,5,0,8,0,13,19,14,35,3,1
3731,8,12,29,0,3,2,9,42,2,1
3732,1,0,9,0,17,34,2,22,4,1
3733,3,0,37,0,1,20,53,18,2,1
3734,15,1,8,0,2,25,31,23,2,1
3735,0,0,11,11,41,2,12,102,48,0
3736,12,4,21,0,2,2,39,73,4,1
3737,1,10,4,0,17,14,3,87,4,1
3738,5,10,3,0,10,2,14,52,8,1
3739,11,1,4,0,3,2,1,47,4,1
3740,25,9,7,0,7,2,6,3,4,1
3741,5,0,27,0,25,50,38,80,24,1
3742,12,11,3,0,2,2,25,30,4,1
3743,5,0,6,10,23,2,9,15,10,1
3744,5,0,23,0,12,27,55,60,9,1
3745,10,1,7,12,7,4,7,3,2,1
3746,15,0,19,0,2,35,45,20,2,1
3747,0,0,1,0,7,30,14,19,10,0
3748,25,8,17,0,7,2,14,11,4,1
3749,4,0,0,15,5,62,1,11,2,1
3750,9,0,3,0,7,57,8,27,4,1
3751,5,0,21,0,13,2,4,57,3,1
3752,7,0,4,0,8,54,10,31,4,1
3753,12,1,7,5,7,29,8,3,2,1
3754,34,0,37,11,35,7,27,27,28,2
3755,10,0,7,13,7,2,7,7,2,1
3756,6,0,10,0,7,46,1,22,4,1
3757,1,0,3,0,17,54,28,45,4,1
3758,21,0,10,0,5,26,56,46,4,1
3759,8,0,13,34,3,31,22,29,2,1
3760,12,0,9,0,7,28,21,39,2,1
3761,25,0,3,15,7,2,17,17,4,1
3762,4,0,7,0,5,24,14,1,2,1
3763,11,6,0,0,3,2,2,2,4,1
3764,5,0,13,11,14,2,2,5,11,1
3765,3,0,5,0,4,50,25,30,4,1
3766,20,0,10,0,22,30,34,44,4,1
3767,7,5,7,0,3,38,1,11,2,1
3768,0,1,9,5,4,31,1,47,2,1
3769,5,0,3,0,21,15,18,50,35,1
3770,5,4,13,0,12,2,2,33,9,1
3771,3,0,17,3,1,18,7,7,2,1
3772,0,9,25,8,34,3,47,67,38,0
3773,1,0,9,0,2,51,1,13,11,0
3774,19,0,18,0,5,37,21,46,2,1
3775,9,0,3,0,8,4,22,29,2,1
3776,5,12,4,0,6,2,16,13,2,1
3777,5,0,12,35,37,2,15,51,28,1
3778,5,8,3,4,31,53,18,42,30,1
3779,5,12,33,0,12,2,10,57,9,1
3780,25,11,10,8,7,2,2,2,4,1
3781,30,0,22,0,18,26,27,29,21,2
3782,42,0,19,0,40,19,21,43,4,1
3783,30,0,22,15,35,3,27,31,16,2
3784,5,0,8,4,29,2,18,55,16,1
3785,4,3,13,0,5,44,7,3,2,1
3786,5,0,23,10,12,13,55,60,9,1
3787,3,0,37,0,1,56,53,18,2,1
3788,0,0,1,8,7,2,14,19,10,0
3789,8,0,0,0,3,2,10,2,2,1
3790,5,0,3,0,23,14,18,18,10,1
3791,5,8,33,0,13,37,10,39,12,1
3792,1,0,32,0,4,52,7,3,2,1
3793,13,4,7,0,42,2,40,100,53,2
3794,4,4,2,13,3,2,35,46,4,1
3795,12,6,11,0,2,26,34,4,4,1
3796,4,12,33,0,3,29,8,8,4,1
3797,25,0,11,5,7,2,20,30,4,1
3798,5,0,22,10,9,2,32,81,1,1
3799,1,0,8,7,36,27,12,61,45,0
3800,3,13,3,0,3,37,0,3,3,0
3801,1,0,13,0,24,20,36,49,22,0
3802,9,6,10,0,8,2,14,11,2,1
3803,21,0,29,0,5,30,44,61,4,1
3804,2,8,17,0,2,2,6,22,2,1
3805,6,0,7,2,8,32,6,22,2,1
3806,5,0,0,0,30,39,13,16,5,1
3807,4,0,7,9,5,7,18,1,2,1
3808,5,0,21,0,14,50,4,39,11,1
3809,4,0,19,3,5,1,43,37,2,1
3810,25,1,5,12,7,2,10,31,4,1
3811,5,0,6,0,9,2,9,10,1,1
3812,5,0,20,0,23,34,48,6,10,1
3813,9,0,3,10,8,50,22,29,2,1
3814,2,6,4,0,2,2,17,27,2,1
3815,40,8,26,8,40,1,21,39,2,1
3816,5,12,15,0,9,27,42,6,1,1
3817,5,0,23,0,13,9,55,55,3,1
3818,7,12,20,0,8,50,53,19,4,1
3819,0,0,27,1,14,31,11,52,30,0
3820,5,0,21,0,6,56,4,1,2,1
3821,5,0,13,0,9,16,2,21,1,1
3822,5,0,4,13,13,31,16,70,12,1
3823,24,9,11,0,5,2,10,31,4,1
3824,1,10,11,15,8,2,12,8,3,0
3825,1,3,11,8,36,34,12,10,45,0
3826,5,0,0,0,6,19,4,1,2,1
3827,0,0,13,0,27,14,29,64,36,0
3828,9,0,3,15,8,4,22,29,2,1
3829,5,9,4,0,6,2,16,13,2,1
3830,26,12,3,14,4,2,3,87,4,1
3831,5,23,16,0,6,2,44,66,4,1
3832,1,9,3,0,34,2,49,51,39,0
3833,25,12,24,0,7,2,48,33,4,1
3834,24,4,0,0,5,2,4,21,4,1
3835,12,0,7,10,2,42,8,8,4,1
3836,7,0,13,14,8,9,17,17,4,1
3837,0,0,4,9,38,2,3,92,52,0
3838,12,0,3,0,2,16,25,30,4,1
3839,15,0,10,0,1,63,11,29,4,1
3840,7,10,33,0,8,27,39,73,4,1
3841,4,0,11,12,3,2,11,29,4,1
3842,1,12,32,0,34,2,7,59,39,0
3843,6,0,14,2,8,38,2,47,2,1
3844,37,12,10,4,17,2,25,30,4,1
3845,5,0,29,0,23,24,51,55,10,1
3846,0,0,11,0,25,23,12,48,25,0
3847,2,1,17,15,2,2,10,22,4,1
3848,1,0,11,0,8,51,12,8,3,0
3849,4,12,3,0,3,10,10,31,4,1
3850,25,0,11,5,7,2,39,73,4,1
3851,1,10,18,11,17,2,39,30,4,1
3852,20,12,5,0,17,44,0,44,2,1
3853,4,0,0,0,3,0,2,22,4,1
3854,23,10,15,0,17,2,2,2,4,1
3855,5,0,11,6,6,30,1,47,4,1
3856,29,0,14,10,26,16,24,0,33,2
3857,6,0,17,8,7,58,4,11,4,1
3858,22,0,17,0,1,4,7,7,4,1
3859,5,43,16,15,9,1,44,15,1,1
3860,8,8,10,0,3,2,4,1,2,1
3861,19,1,22,0,5,2,43,66,2,1
3862,5,0,3,6,19,2,4,32,21,1
3863,5,0,16,0,6,2,43,66,2,1
3864,9,0,13,0,8,37,25,17,2,1
3865,10,3,9,0,7,2,21,39,2,1
3866,7,0,33,0,3,24,39,8,2,1
3867,1,0,1,5,2,8,1,43,11,0
3868,5,0,15,0,9,58,42,6,1,1
3869,7,10,0,0,8,23,6,3,4,1
3870,1,1,9,0,17,58,1,22,4,1
3871,5,1,4,0,6,55,16,13,2,1
3872,2,8,34,0,2,2,41,35,4,1
3873,15,9,24,0,1,30,50,19,4,1
3874,6,3,20,0,7,27,35,43,4,1
3875,5,0,11,0,10,25,14,12,23,1
3876,15,4,10,0,1,2,7,8,4,1
3877,8,0,0,6,3,2,6,22,2,1
3878,0,0,11,0,32,9,29,84,51,0
