,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1077,0,0,0,0,1,14,27,7,20,16,2,0,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1078,1,0,2,0,2,0,20,13,11,3,4,8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1079,2,0,2,0,1,17,26,21,14,4,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1080,2,1,2,0,1,7,15,12,11,10,0,1,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,2,5,0,0
1081,2,0,2,0,1,6,24,2,12,29,1,6,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0
1082,2,0,5,0,1,20,13,10,11,21,2,1,0,0,1,1,0,3,2,0,0,3,0,1,3,0,0,2,0,0,1
1083,2,0,2,0,1,7,15,20,23,9,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1084,0,1,0,1,1,3,13,28,17,3,1,2,1,0,0,0,0,2,0,2,0,4,0,1,0,1,0,2,4,0,0
1085,2,0,2,3,1,20,23,29,4,23,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1086,2,0,2,0,1,14,15,3,4,23,3,5,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0
1087,1,0,2,2,1,2,13,21,3,6,3,6,1,6,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0
1088,1,0,5,0,1,8,10,9,14,25,2,8,1,0,4,1,0,6,0,2,0,0,0,0,0,0,0,2,3,0,1
1089,2,0,2,0,1,6,10,13,28,10,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1090,4,0,4,0,1,2,18,8,14,8,3,5,2,3,0,5,0,2,0,1,0,3,0,0,3,3,1,3,5,0,0
1091,2,1,5,4,1,35,3,0,24,29,3,8,6,5,6,1,0,2,2,6,0,1,0,0,5,4,0,3,2,0,6
1092,1,0,5,4,1,26,20,2,9,3,8,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,6,0,0
1093,0,1,2,0,4,2,23,9,15,6,8,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1094,1,1,2,0,1,25,6,2,15,8,0,9,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,2,1,3,0,1,27,25,31,22,16,0,5,0,0,3,2,1,6,2,0,0,3,0,5,3,0,0,0,3,0,0
1096,1,1,6,2,1,11,8,15,20,20,8,4,6,0,0,4,0,5,1,2,2,3,2,1,3,1,3,3,3,0,5
1097,2,0,6,2,1,21,19,3,0,20,2,1,2,1,0,1,0,6,2,0,0,0,0,0,3,0,0,3,2,0,0
1098,2,0,2,0,1,5,22,21,17,3,0,2,0,0,1,1,1,6,1,2,0,0,0,0,0,0,0,2,6,0,0
1099,2,1,6,3,1,27,15,13,11,32,3,8,1,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0
1100,2,0,5,2,1,0,13,0,4,4,1,5,0,1,0,0,0,5,0,1,0,1,0,1,2,4,0,2,5,0,0
1101,2,0,2,3,1,10,13,13,12,22,0,7,1,1,3,1,1,5,0,1,0,1,0,0,0,3,0,0,3,0,0
1102,2,0,3,2,1,8,21,32,0,32,3,8,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0
1103,1,1,6,3,1,17,6,15,24,33,2,4,1,3,1,2,0,6,0,1,0,1,0,2,3,4,0,4,3,0,0
1104,1,0,1,0,1,3,5,4,29,5,2,4,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
1105,1,0,6,3,1,36,5,10,24,2,3,8,0,3,1,0,3,5,0,1,0,1,2,1,0,3,1,2,3,0,1
1106,2,1,5,0,1,25,24,23,23,10,6,10,0,5,1,2,1,1,1,2,0,1,0,5,3,1,0,2,1,0,0
1107,2,1,6,0,1,11,20,1,18,25,3,2,1,4,3,5,0,6,0,5,0,6,0,4,3,3,0,0,3,0,0
1108,4,1,6,2,1,42,11,25,20,26,8,5,0,3,2,6,0,4,0,1,0,2,1,1,0,2,1,2,4,0,1
1109,2,0,6,2,1,28,13,12,29,18,2,0,0,1,0,6,0,2,2,0,0,1,0,0,3,4,0,5,2,0,0
1110,4,1,1,2,1,18,19,28,11,29,5,4,1,6,0,0,0,2,1,2,0,2,0,0,0,3,1,2,0,0,0
1111,2,1,3,2,1,11,12,19,10,3,1,5,0,1,5,2,0,5,1,6,0,1,0,2,3,3,1,4,3,0,4
1112,2,1,6,2,1,48,15,3,18,27,0,8,0,1,0,1,0,5,1,0,0,0,0,0,5,3,1,3,6,0,0
1113,4,1,4,0,1,14,0,10,34,25,8,1,6,2,2,3,0,5,1,3,0,0,3,0,0,2,0,3,4,0,0
1114,2,1,6,2,2,30,8,17,23,14,5,2,0,1,0,2,0,5,1,0,0,3,0,0,6,4,0,4,3,0,0
1115,2,1,6,2,1,19,12,13,0,20,1,1,1,5,0,6,0,5,1,0,0,1,0,0,5,3,1,3,3,0,0
1116,1,0,5,2,1,35,7,33,14,25,4,10,1,6,0,2,0,5,1,1,0,3,0,0,0,4,6,5,3,0,6
1117,2,1,6,2,1,22,19,3,27,2,8,8,2,4,0,2,2,5,0,0,0,3,0,0,3,3,0,3,5,0,0
1118,1,1,5,0,1,8,22,10,17,13,3,1,0,0,1,1,0,3,1,2,0,4,0,1,2,0,0,0,0,0,0
1119,1,1,6,2,1,16,37,16,6,25,3,8,3,4,0,2,0,3,2,2,0,0,3,1,2,1,3,2,4,0,0
1120,2,1,4,1,1,20,28,31,15,22,1,5,6,0,0,0,0,2,2,1,2,4,0,1,2,1,4,2,3,0,0
1121,1,1,0,0,1,4,16,8,15,29,4,5,1,6,1,2,0,2,1,1,0,3,0,5,6,0,0,2,3,0,0
1122,1,1,3,0,1,8,8,14,17,0,5,4,1,0,1,5,2,5,1,1,3,3,0,5,6,1,0,2,3,0,2
1123,1,1,0,2,1,15,27,4,23,35,0,1,2,5,1,5,0,6,0,1,0,1,3,0,5,0,5,3,3,0,2
1124,5,1,8,2,1,14,19,0,2,3,0,4,6,2,0,4,0,2,4,2,2,0,0,0,0,2,0,1,4,0,0
1125,2,1,6,2,1,15,16,15,11,11,4,7,2,3,0,5,0,5,0,2,2,3,2,0,6,5,1,3,6,0,0
1126,2,1,6,2,1,22,38,19,14,29,8,2,0,4,0,2,0,5,0,1,2,3,0,0,2,3,3,2,3,0,4
1127,2,1,6,3,1,13,12,20,13,32,0,2,0,1,0,1,3,6,1,0,0,0,0,2,3,3,1,4,6,0,0
1128,2,1,6,3,1,18,9,13,15,24,5,8,1,3,3,6,2,6,0,2,2,3,4,4,6,1,0,2,3,0,4
1129,1,0,0,2,1,9,2,15,21,32,6,10,2,1,0,6,0,2,3,6,0,4,4,0,0,1,4,2,3,0,0
1130,1,1,2,6,1,6,25,9,24,25,0,1,1,0,3,6,0,5,1,1,0,4,2,1,6,1,1,3,5,0,3
1131,0,1,0,4,1,5,9,31,14,23,5,8,6,3,0,0,3,6,0,0,0,3,0,0,3,3,0,3,3,0,0
1132,2,1,2,2,1,18,22,8,0,10,6,2,0,4,0,4,0,2,1,1,0,0,0,0,3,0,3,0,3,0,4
1133,2,1,3,2,1,15,18,12,25,26,5,7,6,3,0,4,0,5,0,1,3,3,3,2,3,3,4,3,3,0,6
1134,1,0,1,0,1,20,21,2,15,21,2,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1135,1,0,5,3,1,0,28,3,3,29,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1136,1,1,6,2,1,14,12,10,39,10,6,7,1,3,0,2,0,5,1,1,0,1,2,1,3,1,5,3,3,0,0
1137,2,0,6,2,1,11,15,9,26,25,0,7,1,0,0,5,1,6,0,5,3,1,3,0,3,0,6,3,6,0,2
1138,1,0,5,4,1,19,4,15,10,15,4,7,2,0,0,2,0,5,2,0,0,4,0,0,0,0,0,0,3,0,4
1139,0,1,0,2,1,18,12,9,23,3,4,4,2,2,0,6,0,1,3,1,3,0,2,3,3,2,3,4,3,0,1
1140,2,0,6,2,1,36,28,17,26,16,0,7,1,3,0,4,0,1,2,0,0,0,0,0,5,0,0,0,3,0,0
1141,4,1,5,0,1,28,6,19,4,20,3,6,4,2,2,2,0,4,1,3,0,2,0,0,0,2,0,1,3,0,0
1142,2,1,6,5,1,19,3,19,24,19,0,4,0,5,1,1,0,1,4,1,0,1,0,0,3,0,0,0,3,0,0
1143,1,1,2,2,1,28,25,21,15,2,1,0,0,6,0,4,0,5,0,0,0,0,0,5,4,4,4,4,5,0,4
1144,1,1,5,2,1,45,19,8,16,6,0,4,0,6,4,2,0,3,2,2,0,1,0,0,0,3,0,2,2,0,0
1145,0,1,0,2,1,32,16,9,16,29,8,5,6,3,2,4,0,2,4,3,1,4,0,1,4,3,1,2,3,0,1
1146,2,1,6,2,1,24,9,9,9,20,4,10,0,5,1,4,0,5,0,4,3,6,2,2,2,3,1,3,6,0,4
1147,4,0,3,4,1,27,18,12,17,6,1,5,4,6,1,6,1,5,0,2,0,4,2,1,0,1,0,2,3,0,0
1148,1,1,6,2,1,38,19,28,14,21,3,2,2,6,3,6,0,1,2,2,2,4,2,1,5,1,0,2,6,0,4
1149,0,0,5,2,1,43,14,0,4,29,8,6,4,3,0,0,0,5,1,3,2,0,1,0,1,0,0,0,3,0,1
1150,5,0,2,2,2,0,25,19,24,25,4,10,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1151,2,1,3,3,1,14,3,13,23,24,4,7,2,3,0,2,2,1,2,0,0,0,0,0,3,3,1,0,1,0,0
1152,2,0,2,0,1,18,9,21,1,10,3,8,1,0,1,1,0,5,2,1,0,1,0,4,3,3,0,0,3,0,0
1153,2,1,1,0,1,11,20,31,13,10,0,7,1,0,1,4,0,6,1,0,0,1,0,2,3,0,0,5,1,0,0
1154,2,0,6,0,1,28,13,12,9,21,0,5,6,0,0,4,3,3,1,2,0,4,0,0,2,0,0,0,0,0,0
1155,2,1,6,0,1,6,1,32,17,22,5,8,2,4,0,1,1,5,0,1,0,5,0,2,6,0,0,0,3,0,0
1156,4,1,0,5,1,2,8,12,24,6,1,2,6,0,1,2,0,5,0,3,0,0,0,0,3,2,0,1,3,0,1
1157,1,0,5,1,1,6,13,9,15,16,3,7,1,0,1,2,2,2,0,1,0,3,0,0,2,1,0,3,4,0,0
1158,2,1,8,2,2,23,6,7,0,8,4,8,0,6,0,1,0,6,2,5,0,1,0,0,3,3,0,3,3,0,0
1159,2,1,6,2,1,21,13,31,20,23,4,10,0,3,0,2,2,6,2,6,0,4,3,0,3,1,1,2,5,0,0
1160,1,0,1,0,1,3,16,21,8,27,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1161,1,1,8,4,1,16,21,3,20,21,3,4,2,4,5,5,0,3,2,6,0,3,0,0,3,1,0,3,3,0,0
1162,1,1,6,2,1,23,6,10,9,7,8,1,0,1,0,5,2,6,0,0,0,0,0,0,4,0,6,3,4,0,0
1163,0,1,5,2,1,16,0,20,1,32,6,10,1,1,0,1,0,2,1,1,0,4,0,1,3,0,0,4,5,0,1
1164,1,1,5,2,1,14,16,23,4,3,0,4,0,2,0,1,0,5,1,0,0,1,0,0,2,4,0,4,4,0,0
1165,2,1,3,2,1,23,5,1,6,2,8,8,1,0,0,1,0,5,0,0,0,0,0,0,5,0,1,3,0,0,0
1166,4,1,0,2,1,18,13,13,7,2,4,2,0,6,1,2,0,3,1,3,0,0,0,1,0,1,1,2,4,0,0
1167,0,0,5,2,1,17,22,1,18,23,1,1,1,1,0,1,0,2,1,2,0,4,1,1,0,2,0,2,6,0,0
1168,0,1,6,2,1,24,0,3,6,8,1,2,6,1,0,5,0,5,0,0,0,0,0,0,0,2,3,2,3,0,1
1169,2,1,6,2,1,7,9,6,3,6,8,2,0,3,0,2,0,5,0,1,0,3,6,2,2,0,1,2,5,0,2
1170,2,0,6,2,1,18,9,1,3,3,2,4,2,1,0,2,0,5,1,0,0,4,0,0,2,1,0,0,5,0,4
1171,2,1,6,2,2,21,3,20,4,7,0,8,2,4,0,6,0,5,1,4,1,3,3,2,2,3,1,3,3,0,0
1172,1,1,2,2,1,0,3,3,0,7,6,10,1,6,0,1,0,1,1,0,0,0,0,0,1,2,0,0,6,0,0
1173,2,1,6,2,2,26,8,2,1,25,0,8,6,3,0,1,0,1,0,0,0,1,0,0,5,4,5,3,2,0,0
1174,2,1,6,3,1,23,13,3,25,17,2,4,0,0,0,6,6,2,0,1,0,3,0,0,4,0,6,0,2,0,0
1175,1,0,6,2,1,2,21,9,13,8,5,2,0,1,0,2,0,3,0,3,0,2,0,0,0,2,0,1,2,0,0
1176,1,0,2,2,1,40,15,32,36,29,6,10,2,6,0,4,0,1,1,6,0,2,3,3,5,2,4,0,5,0,4
1177,2,1,6,2,1,10,5,0,1,25,0,0,5,3,0,4,0,5,4,0,0,0,0,0,3,3,3,3,2,0,0
1178,2,1,6,2,1,3,4,21,9,25,1,2,3,1,0,1,3,5,1,0,0,4,0,1,2,1,0,2,2,0,0
1179,1,1,6,3,1,43,19,0,12,2,3,2,0,3,1,2,0,1,1,6,0,0,0,0,0,3,5,3,5,0,0
1180,1,0,0,4,1,18,19,0,29,11,4,4,1,3,1,2,0,1,1,1,0,3,0,5,5,4,1,4,6,0,0
1181,2,1,5,2,1,2,24,20,4,9,1,1,0,3,0,2,0,5,0,0,0,1,0,5,3,3,0,3,2,0,0
1182,4,1,4,2,1,3,12,13,8,23,0,8,2,2,0,5,0,6,2,3,0,0,0,0,0,2,3,0,4,0,1
1183,2,1,6,2,1,23,5,28,0,17,8,8,0,4,0,2,0,6,0,0,0,3,3,0,5,0,4,0,3,0,2
1184,2,1,6,3,1,8,18,21,3,11,6,2,1,1,0,0,1,1,1,0,0,3,0,0,4,0,0,3,1,0,0
1185,1,0,5,0,1,38,5,20,17,0,3,4,0,1,1,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1
1186,5,0,1,2,1,16,15,10,12,0,0,4,1,2,1,0,0,5,1,2,1,4,1,3,4,1,0,3,3,0,0
1187,2,1,6,1,1,17,10,10,9,0,5,2,2,5,0,1,0,5,0,4,0,1,0,0,3,0,0,3,3,0,0
1188,2,1,2,2,1,29,21,15,22,6,1,5,0,1,0,1,0,6,0,2,0,3,0,0,2,3,0,0,0,0,0
1189,2,0,6,2,1,6,18,10,20,34,6,7,6,6,1,1,0,0,1,0,0,0,0,5,5,0,5,0,1,0,0
1190,2,1,3,1,1,19,11,10,17,16,6,7,1,6,1,5,2,5,2,1,2,3,0,2,0,0,0,3,3,0,0
1191,2,1,6,2,1,45,24,23,13,10,3,2,0,3,0,1,2,6,2,0,0,3,0,0,3,3,0,0,6,0,0
1192,0,1,5,2,1,0,9,15,10,21,4,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1193,2,1,6,2,1,30,19,3,12,26,8,2,0,3,0,5,0,3,1,0,0,6,0,0,4,1,0,5,6,0,0
1194,2,1,6,2,1,14,5,0,6,10,0,8,2,3,0,1,0,5,0,1,0,3,0,0,3,0,0,3,6,0,0
1195,1,1,5,1,1,11,5,13,7,25,4,3,5,6,0,1,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0
1196,1,1,4,2,1,16,37,19,15,23,2,6,0,1,0,2,0,5,4,2,0,4,0,0,0,0,6,3,3,0,0
1197,2,1,6,2,1,40,35,16,11,24,4,7,6,1,0,1,0,1,0,0,0,0,0,0,6,0,0,3,3,0,0
1198,1,0,5,3,1,24,4,10,8,26,0,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1199,2,1,6,2,1,0,23,32,6,20,5,10,0,5,5,4,1,5,2,5,0,1,5,0,5,3,4,4,6,0,0
1200,2,1,6,2,1,1,2,21,10,11,0,8,1,1,0,1,0,5,0,0,0,4,0,5,2,4,5,3,0,0,0
1201,2,1,3,2,0,18,15,12,25,25,4,7,0,3,0,4,0,5,3,1,3,3,4,2,3,3,6,3,3,0,2
1202,1,1,6,2,1,23,27,10,10,16,3,8,6,0,0,5,0,5,2,1,0,4,0,0,2,1,6,2,3,0,4
1203,2,0,3,0,1,8,0,3,21,14,5,2,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,3,0,4
1204,4,1,5,0,1,2,26,1,26,4,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1205,2,1,0,2,2,24,8,15,32,18,8,10,1,1,1,2,0,5,0,1,3,0,6,0,3,4,0,5,2,0,0
1206,2,1,6,1,3,13,16,28,10,22,4,2,6,3,0,1,3,2,0,0,2,3,0,4,4,3,0,3,5,0,0
1207,4,1,5,4,1,8,18,4,10,13,8,8,0,5,1,4,0,2,0,1,0,1,0,0,1,3,0,0,2,0,0
1208,2,1,6,1,1,26,24,28,9,11,8,2,0,1,0,1,0,5,0,0,0,0,0,0,5,0,0,4,0,0,0
1209,2,1,6,3,1,7,6,21,12,2,2,8,0,1,0,1,3,2,2,0,0,0,0,0,3,5,0,0,5,0,0
1210,2,0,6,1,1,30,9,28,23,33,2,2,2,6,0,1,1,2,2,1,0,1,0,0,2,0,0,0,1,0,4
1211,2,1,6,4,1,7,9,28,12,0,3,8,0,5,3,4,0,5,1,0,2,1,0,1,5,5,0,4,6,0,6
1212,0,0,0,0,1,4,15,7,0,8,5,8,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
1213,1,1,0,2,1,38,0,20,15,17,8,8,1,6,0,5,0,5,1,2,0,4,2,0,4,4,6,3,3,0,0
1214,2,1,0,1,1,3,10,1,20,14,4,8,0,5,0,1,0,5,2,0,0,6,0,0,5,3,0,3,2,0,0
1215,2,1,6,2,1,18,18,12,0,0,3,8,0,5,3,0,1,6,1,2,0,1,0,0,4,3,0,3,5,0,0
1216,1,0,2,2,1,0,22,13,6,2,3,5,0,4,0,5,1,6,1,6,0,3,0,2,0,1,4,4,0,0,0
1217,2,0,6,3,1,5,9,15,24,15,1,8,2,1,0,4,0,2,0,0,0,0,0,6,0,4,0,4,5,0,0
1218,2,0,0,2,1,22,23,21,2,17,8,2,2,3,0,6,2,6,0,1,0,3,2,0,3,0,3,2,3,0,4
1219,2,0,3,2,1,22,5,9,16,20,8,7,1,3,0,2,1,5,0,6,0,5,0,0,6,4,0,3,3,0,2
1220,2,1,6,2,1,7,18,21,12,0,5,7,0,3,0,5,0,5,1,1,3,3,0,2,3,3,6,3,3,0,0
1221,1,1,1,2,1,2,33,30,23,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1222,2,0,6,2,1,30,5,3,15,22,0,1,0,0,0,1,1,2,0,0,0,3,0,0,4,0,4,3,2,0,0
1223,2,1,5,2,1,6,10,28,20,6,3,10,1,4,0,4,0,6,4,6,0,3,0,0,3,0,0,3,3,0,4
1224,1,0,5,2,1,14,18,17,23,14,4,1,0,3,0,2,0,5,2,2,2,4,0,1,2,1,5,2,5,0,0
1225,0,1,4,2,1,25,0,9,3,15,2,1,3,0,0,0,3,2,1,2,2,3,1,0,2,2,0,1,3,0,1
1226,2,1,6,2,3,8,1,17,20,3,4,2,6,1,0,1,3,6,2,0,0,0,0,0,3,0,0,0,5,0,0
1227,2,0,3,2,1,24,9,23,12,1,3,4,1,3,0,0,2,5,0,1,3,3,0,2,3,3,5,3,5,0,0
1228,2,0,5,3,2,22,12,23,21,10,5,7,1,0,0,0,1,5,2,1,0,3,0,0,0,3,0,0,3,0,4
1229,2,0,6,3,1,19,19,10,3,21,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1230,2,1,5,0,1,4,19,28,3,1,3,2,0,5,5,2,0,1,2,5,0,1,0,4,4,0,6,3,3,0,0
1231,2,1,6,2,1,21,6,3,11,3,2,3,2,0,0,2,6,5,2,1,0,3,0,0,0,3,1,3,5,0,0
1232,5,1,2,2,1,24,18,28,4,3,0,6,0,2,2,2,0,4,1,3,0,2,0,0,0,2,0,1,4,0,1
1233,4,0,2,0,1,35,2,17,3,0,0,3,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1234,2,1,5,2,1,21,2,20,12,4,3,5,2,1,0,4,0,5,0,0,0,0,0,0,0,0,4,0,2,0,0
1235,1,1,3,2,1,0,21,20,14,11,4,4,0,0,4,0,0,5,0,2,1,3,0,0,5,3,0,2,3,0,4
1236,2,0,5,0,1,20,9,10,25,21,4,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1237,4,0,6,0,1,18,8,21,3,0,4,5,3,2,0,5,0,4,1,0,0,0,0,0,0,2,0,1,3,0,0
1238,0,0,5,0,1,22,27,4,23,17,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1239,1,0,5,0,1,5,2,16,10,1,0,2,6,0,2,3,0,4,2,2,0,4,0,0,0,2,0,0,0,0,1
1240,4,0,5,0,1,11,28,7,26,6,2,5,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,2,0,0
1241,1,0,5,0,1,14,8,6,20,14,1,5,1,3,0,1,0,3,1,0,0,4,0,0,0,0,0,1,3,0,1
1242,4,0,5,0,1,5,20,3,20,27,2,6,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1243,4,0,0,0,1,5,5,30,13,29,2,3,6,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0
1244,5,1,5,0,1,24,0,2,12,29,4,4,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0
1245,4,0,0,0,1,27,5,12,18,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1246,4,0,2,0,1,2,13,1,15,6,6,8,0,1,0,2,0,4,1,0,0,0,0,0,0,2,0,1,3,0,0
1247,0,0,2,0,1,11,13,10,12,7,1,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1248,4,0,1,0,0,4,13,17,12,13,4,8,1,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1249,0,0,8,0,1,0,4,24,10,14,2,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1250,0,0,5,0,1,16,12,24,11,25,2,0,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1251,1,0,5,0,2,21,3,12,12,20,0,1,6,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1252,4,0,5,0,1,15,25,21,26,8,2,5,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1253,0,0,5,0,1,8,0,3,25,3,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1254,1,0,2,0,1,33,12,19,0,0,1,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1255,1,0,1,0,1,11,2,0,9,0,2,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1256,4,0,2,0,1,16,3,4,24,1,6,2,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1257,4,0,5,0,1,1,21,12,11,11,3,2,0,2,2,3,0,5,2,3,1,3,0,0,0,2,0,1,4,0,0
1258,1,0,6,0,1,33,0,23,14,11,6,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1259,1,0,0,0,1,0,23,6,20,3,4,8,1,2,2,1,0,2,0,2,0,2,0,0,0,0,0,0,3,0,0
1260,4,0,5,0,1,21,13,19,11,3,1,1,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,4,0,0
1261,1,0,0,0,1,16,3,8,3,0,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1262,0,0,4,0,1,10,8,8,4,23,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1263,1,0,2,0,1,32,16,12,27,33,5,10,0,0,1,2,0,3,0,1,0,3,0,4,0,0,0,0,6,0,0
1264,0,0,0,0,1,24,6,4,3,23,2,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1265,0,0,5,0,1,18,8,8,2,0,3,2,0,0,0,1,1,0,0,2,0,4,0,0,0,0,0,0,2,0,0
1266,1,0,2,0,1,20,19,4,22,23,2,5,0,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1
1267,1,0,0,0,1,5,13,8,8,8,1,5,6,0,1,2,3,2,4,1,0,3,0,0,0,1,0,2,5,0,0
1268,5,0,5,0,1,3,13,9,1,10,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1269,0,0,6,3,1,43,16,25,1,2,3,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1270,0,1,1,3,1,43,13,20,10,22,0,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1
1271,0,0,2,0,1,8,9,10,4,3,0,1,0,2,2,1,0,3,0,3,0,2,0,0,1,0,0,1,5,0,0
1272,4,0,0,0,1,35,25,11,20,9,1,4,6,6,1,4,1,3,1,2,0,6,0,1,3,1,0,2,4,0,0
1273,2,1,6,2,1,2,24,28,9,16,4,7,0,3,0,1,1,5,1,0,0,3,0,0,5,5,5,0,6,0,0
1274,1,0,6,2,0,20,10,29,0,10,5,7,0,0,0,2,0,5,1,2,2,0,2,0,0,3,3,3,0,0,1
1275,0,0,0,2,1,17,5,15,8,7,2,4,2,2,0,0,2,1,2,2,1,2,1,0,0,2,2,2,3,0,0
1276,2,0,5,0,4,6,9,8,11,10,4,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,6
1277,2,1,5,0,4,23,18,2,32,6,6,10,5,1,0,1,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0
1278,2,1,6,2,1,5,20,21,14,21,0,1,2,1,0,1,0,6,0,0,0,3,0,0,2,0,0,4,5,0,0
1279,2,0,6,0,2,26,8,9,20,25,1,4,2,4,3,4,0,5,1,1,0,3,0,2,4,0,0,5,3,0,0
1280,2,0,6,2,1,23,38,10,24,24,6,7,2,4,0,4,0,6,1,6,0,0,0,0,3,0,1,0,3,0,4
1281,2,1,6,2,1,36,16,3,24,29,1,0,1,1,0,1,0,5,1,6,0,5,0,0,3,0,3,0,6,0,0
1282,2,1,6,2,3,39,1,33,1,23,5,7,0,6,0,2,2,5,1,6,0,3,6,0,6,6,6,3,3,0,4
1283,2,1,6,2,1,4,15,19,16,10,6,8,6,1,0,2,1,5,0,2,0,4,2,0,0,0,3,2,3,0,0
1284,0,0,5,2,1,27,15,29,12,1,8,7,1,2,0,0,0,3,1,3,1,2,1,0,2,2,6,1,0,0,0
1285,2,0,6,2,1,20,23,3,10,22,0,2,2,1,0,1,6,5,0,0,0,6,0,0,3,5,0,3,3,0,0
1286,2,1,2,0,1,2,21,20,23,13,0,4,0,0,3,2,0,6,1,1,0,1,0,4,4,3,0,4,6,0,0
1287,2,1,6,3,2,25,4,3,10,2,3,8,0,1,4,6,1,2,0,6,0,3,0,0,6,3,3,0,6,0,5
1288,1,1,0,0,1,7,2,21,4,8,6,7,0,3,3,1,0,5,2,4,2,6,0,1,3,1,0,2,3,0,0
1289,1,1,6,2,1,32,6,10,2,29,5,7,0,1,1,0,0,1,3,1,2,3,2,1,2,1,0,2,3,0,4
